,Unnamed: 0,match_id,PersonalIncome,HouseholdIncome,age,numkids,NumberInHousehold,DoInStage23-ContactlessDoor,DoInStage23-CurbsidePickup,DoInStage23-InStorePickup,DoInStage23-VisitRetail,DoInStage23-VisitRestaurant,PastYear-ECommerce-Frequency-PreparedFood,PastYear-ECommerce-Frequency-Groceries,PastYear-ECommerce-Frequency-OtherFood,PastYear-ECommerce-Frequency-PaperCleaning,PastYear-ECommerce-Frequency-Clothing,PastYear-ECommerce-Frequency-HomeOffice,PastYear-ECommerce-Frequency-Medication,PastYear-ECommerce-Frequency-ChildcareItems,May-InStore-Trips-PreparedFood,May-InStore-Trips-Groceries,May-InStore-Trips-OtherFood,May-InStore-Trips-PaperCleaning,May-InStore-Trips-Clothing,May-InStore-Trips-HomeOffice,May-InStore-Trips-Medication,May-InStore-Trips-ChildcareItems,May-InStore-Frequency-PreparedFood,May-InStore-Frequency-Groceries,May-InStore-Frequency-OtherFood,May-InStore-Frequency-PaperCleaning,May-InStore-Frequency-Clothing,May-InStore-Frequency-HomeOffice,May-InStore-Frequency-Medication,May-InStore-Frequency-ChildcareItems,May-ECommerce-Orders-PreparedFood,May-ECommerce-Orders-Groceries,May-ECommerce-Orders-OtherFood,May-ECommerce-Orders-PaperCleaning,May-ECommerce-Orders-Clothing,May-ECommerce-Orders-HomeOffice,May-ECommerce-Orders-Medication,May-ECommerce-Orders-ChildcareItems,May-ECommerce-Frequency-PreparedFood,May-ECommerce-Frequency-Groceries,May-ECommerce-Frequency-OtherFood,May-ECommerce-Frequency-PaperCleaning,May-ECommerce-Frequency-Clothing,May-ECommerce-Frequency-HomeOffice,May-ECommerce-Frequency-Medication,May-ECommerce-Frequency-ChildcareItems,PastYear-Orders-PreparedFood,May-Trips-PreparedFood,May-Orders-PreparedFood,May-Total-PreparedFood,May-Portion-EPreparedFood,PastYear-Orders-Groceries,May-Trips-Groceries,May-Orders-Groceries,May-Total-Groceries,May-Portion-EGroceries,PastYear-Orders-OtherFood,May-Trips-OtherFood,May-Orders-OtherFood,May-Total-OtherFood,May-Portion-EOtherFood,PastYear-Orders-PaperCleaning,May-Trips-PaperCleaning,May-Orders-PaperCleaning,May-Total-PaperCleaning,May-Portion-EPaperCleaning,PastYear-Orders-Clothing,May-Trips-Clothing,May-Orders-Clothing,May-Total-Clothing,May-Portion-EClothing,PastYear-Orders-HomeOffice,May-Trips-HomeOffice,May-Orders-HomeOffice,May-Total-HomeOffice,May-Portion-EHomeOffice,PastYear-Orders-Medication,May-Trips-Medication,May-Orders-Medication,May-Total-Medication,May-Portion-EMedication,PastYear-Orders-ChildcareItems,May-Trips-ChildcareItems,May-Orders-ChildcareItems,May-Total-ChildcareItems,May-Portion-EChildcareItems,incomelevel,ageLevel,label,past_label
187,3025,195,Prefer not to answer,Prefer not to answer,35 - 44,0,1.0,3,5,4,5,5,Less than 1 time per month,Never,Never,Never,Almost never,Almost never,Never,Never,2,2,0,0,0,0,0,0,No Response,No Response,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Almost never,Less than 1 time per month,Never,1,0,0,0,0,0,0,0,No Response,Never,Never,Never,Almost never,Almost never,Never,Never,0.25,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Unknown,Gen Y & Z,ECommerce Independent,ECommerce Independent
188,3026,196,"$150,000 - $199,999","$150,000 - $199,999",45 - 54,1,2.0,1,1,1,1,2,Never,Less than 1 time per month,About 1 time per week,Less than 1 time per month,Less than 1 time per week,Almost never,Almost never,Almost never,0,2,0,0,0,0,0,0,Less than 1 time per week,No Response,About 1 time per week,Less than 1 time per month,No Response,Almost never,Less than 1 time per month,Almost never,0,0,1,0,0,0,0,0,Never,Less than 1 time per month,No Response,Never,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Never,0.0,0.5,0.0,0.5,0.0,0.25,1.0,0.25,1.25,0.2,1.0,1.0,1.0,2.0,0.5,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.25,0.25,1.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,High income,Gen X,ENonFood,ENonFood
189,3027,197,"$150,000 - $199,999","$200,000 or more",65 - 74,0,2.0,1,1,1,4,3,Never,Never,Never,Never,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0,0,0,0,0,0,0,0,Almost never,Less than 1 time per week,Never,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0,0,0,0,1,0,0,0,Never,Almost never,Almost never,Never,No Response,Never,Less than 1 time per month,Never,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.25,0.25,1.0,1.25,0.8,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older,ENonFood,ECommerce Independent
190,3028,198,Prefer not to answer,Prefer not to answer,60 - 64,0,1.0,5,4,4,5,2,Never,Never,Never,Never,Almost never,Never,Never,Never,0,4,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,1,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Unknown,Baby Boomer and Older,Partially ECommerce,ECommerce Independent
191,3029,199,"$75,000 - $99,999","$100,000 - $149,999",35 - 44,0,2.0,3,4,4,4,4,Less than 1 time per week,2 - 3 times per week,Almost never,Less than 1 time per month,Less than 1 time per month,About 1 time per week,Less than 1 time per week,Almost never,0,2,0,0,0,0,1,0,Less than 1 time per week,No Response,Almost never,Less than 1 time per month,Less than 1 time per month,About 1 time per week,No Response,Almost never,1,0,0,0,0,3,0,0,No Response,Almost never,Almost never,Less than 1 time per month,Less than 1 time per month,No Response,Less than 1 time per month,Almost never,0.5,0.5,1.0,1.5,0.6666666666666666,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,1.0,1.0,3.0,4.0,0.75,0.5,0.5,0.25,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,,High income,Gen Y & Z,ENonFood & EPrepFood,Partially ECommerce
192,3030,200,"$75,000 - $99,999","$75,000 - $99,999",35 - 44,1,3.0,5,5,5,2,1,Less than 1 time per month,Never,Almost never,Almost never,Less than 1 time per month,Almost never,Less than 1 time per month,Less than 1 time per month,2,1,0,0,1,0,0,1,No Response,No Response,Almost never,Less than 1 time per week,No Response,Almost never,Less than 1 time per week,No Response,0,0,0,0,0,0,0,1,Less than 1 time per month,Never,Almost never,Almost never,Less than 1 time per month,Almost never,Less than 1 time per month,No Response,0.25,1.0,0.25,1.25,0.2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,0.25,0.5,0.25,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,,0.25,0.5,0.25,0.75,0.3333333333333333,0.25,0.5,1.0,1.5,0.6666666666666666,Medium income,Gen Y & Z,ECommerce Independent,ECommerce Independent
193,3031,201,"$100,000 - $149,999",Prefer not to answer,45 - 54,0,4.0,1,3,4,1,2,Never,Never,Never,Never,Never,Never,Never,Never,0,0,0,0,0,0,0,0,Less than 1 time per week,Less than 1 time per month,About 1 time per week,2 - 3 times per week,Less than 1 time per week,About 1 time per week,Less than 1 time per week,Less than 1 time per week,0,0,0,0,0,0,0,0,3 - 5 times per week,About 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,2 - 3 times per week,Less than 1 time per month,0.0,0.5,4.0,4.5,0.8888888888888888,0.0,0.25,1.0,1.25,0.8,0.0,1.0,0.25,1.25,0.2,0.0,2.5,0.25,2.75,0.09090909090909091,0.0,0.5,0.25,0.75,0.3333333333333333,0.0,1.0,0.5,1.5,0.3333333333333333,0.0,0.5,2.5,3.0,0.8333333333333334,0.0,0.5,0.25,0.75,0.3333333333333333,Unknown,Gen X,Partially ECommerce,ECommerce Independent
194,3032,202,"$75,000 - $99,999","$100,000 - $149,999",45 - 54,1,3.0,5,5,5,5,5,Never,Never,Almost never,Never,Almost never,Almost never,Less than 1 time per week,Never,4,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per week,Less than 1 time per month,Almost never,Almost never,Almost never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen X,ECommerce Independent,ECommerce Independent
195,3033,203,"$15,000 - $24,999","$15,000 - $24,999",35 - 44,0,1.0,2,1,3,4,5,Never,Never,Never,Never,Never,Never,Never,Never,0,2,0,0,0,0,0,0,Less than 1 time per month,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Never,0,0,0,0,0,0,0,0,Almost never,Never,Almost never,Never,Almost never,Almost never,Never,Never,0.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Low income,Gen Y & Z,ECommerce Independent,ECommerce Independent
196,3034,204,"$50,000 - $74,999","$75,000 - $99,999",60 - 64,0,2.0,1,1,1,3,2,Never,Never,Never,Never,Less than 1 time per month,Never,Never,Never,0,2,0,2,0,0,0,0,Almost never,No Response,Almost never,No Response,Less than 1 time per month,Almost never,Less than 1 time per month,Never,1,0,0,0,0,0,0,0,No Response,Never,Never,Never,Almost never,Never,Never,Never,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Medium income,Baby Boomer and Older,ENonFood & EPrepFood,ECommerce Independent
197,3035,205,Prefer not to answer,Prefer not to answer,60 - 64,0,1.0,1,1,1,4,4,Never,Less than 1 time per month,Never,Never,Almost never,Almost never,Never,Never,2,8,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Almost never,Almost never,Almost never,Never,0,1,0,0,0,0,0,0,Never,No Response,Never,Never,Never,Almost never,Never,Never,0.0,1.0,0.0,1.0,0.0,0.25,4.0,1.0,5.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Unknown,Baby Boomer and Older,ENonFood,ECommerce Independent
198,3036,207,"$100,000 - $149,999","$150,000 - $199,999",45 - 54,2,4.0,5,4,5,2,1,2 - 3 times per week,Never,Less than 1 time per week,Almost never,Less than 1 time per week,Less than 1 time per month,Never,Less than 1 time per week,4,4,0,0,0,0,2,0,No Response,No Response,No Response,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,No Response,Less than 1 time per month,1,0,2,1,0,0,0,0,No Response,Never,No Response,No Response,Less than 1 time per week,Less than 1 time per month,Never,Less than 1 time per month,2.5,2.0,1.0,3.0,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.5,1.0,1.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,0.25,0.25,0.25,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.25,0.25,0.5,0.5,High income,Gen X,ENonFood & EPrepFood,ENonFood & EPrepFood
199,3037,208,"$50,000 - $74,999","$75,000 - $99,999",25 - 34,0,3.0,4,4,4,4,4,About 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Never,2,2,0,1,0,0,2,0,No Response,No Response,Less than 1 time per month,No Response,Less than 1 time per week,Less than 1 time per month,No Response,Never,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z,ECommerce Independent,ECommerce Dependent
200,3038,209,"$50,000 - $74,999","$50,000 - $74,999",35 - 44,0,1.0,1,1,1,4,4,Less than 1 time per week,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Never,4,2,2,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,2,0,0,0,0,0,0,0,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Almost never,Less than 1 time per month,Never,0.5,2.0,2.0,4.0,0.5,0.25,1.0,0.25,1.25,0.2,0.5,1.0,0.25,1.25,0.2,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z,ENonFood & EPrepFood,ECommerce Independent
201,3039,210,"$100,000 - $149,999","$100,000 - $149,999",35 - 44,0,2.0,4,3,5,4,2,Never,Never,Never,Never,Almost never,Almost never,Never,Never,6,10,0,2,0,0,0,0,No Response,No Response,Never,No Response,Almost never,No Response,Almost never,Never,0,0,0,0,0,1,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen Y & Z,ENonFood,ECommerce Independent
202,3040,211,"$50,000 - $74,999","$150,000 - $199,999",60 - 64,0,2.0,2,1,2,4,4,Never,Never,Never,Never,Less than 1 time per month,Almost never,Less than 1 time per month,Never,2,4,0,0,0,0,0,0,No Response,No Response,About 1 time per week,Less than 1 time per month,Less than 1 time per week,Almost never,Less than 1 time per week,Never,1,0,0,0,0,0,0,0,No Response,Never,Never,Never,Less than 1 time per month,Never,Less than 1 time per month,Never,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.5,0.25,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,,0.25,0.5,0.25,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older,ENonFood & EPrepFood,ECommerce Independent
203,3041,212,"$75,000 - $99,999","$150,000 - $199,999",45 - 54,1,3.0,5,5,5,5,1,Less than 1 time per month,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Never,Never,8,4,0,0,0,2,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1,0,0,0,0,0,1,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.25,4.0,1.0,5.0,0.2,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.25,0.0,0.0,0.0,,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,High income,Gen X,ENonFood,ECommerce Independent
204,3042,213,"$75,000 - $99,999","$75,000 - $99,999",75 - 84,0,2.0,3,2,4,4,5,Never,Almost never,Never,Almost never,Less than 1 time per month,Less than 1 time per month,About 1 time per week,Less than 1 time per month,0,4,0,0,0,0,0,0,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,2,2,0,1,2,1,2,3,No Response,No Response,Never,No Response,No Response,No Response,No Response,No Response,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.25,1.0,1.25,0.8,0.25,0.25,2.0,2.25,0.8888888888888888,0.25,0.25,1.0,1.25,0.8,1.0,0.5,2.0,2.5,0.8,0.25,0.25,3.0,3.25,0.9230769230769231,Medium income,Baby Boomer and Older,ECommerce Dependent,ENonFood
205,3043,214,"$75,000 - $99,999","$50,000 - $74,999",45 - 54,2,4.0,1,1,1,5,2,Never,Never,Never,Never,Never,Never,Never,Never,0,3,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0,0,0,0,0,0,0,0,No Response,Never,No Response,No Response,No Response,No Response,No Response,No Response,0.0,0.0,0.0,0.0,,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Medium income,Gen X,ECommerce Independent,ECommerce Independent
206,3044,215,"$25,000 - $49,999","$25,000 - $49,999",60 - 64,0,2.0,5,5,1,1,1,About 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,About 1 time per week,Less than 1 time per week,Never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,2,3,0,1,1,2,1,0,No Response,No Response,Less than 1 time per week,No Response,No Response,No Response,No Response,Never,1.0,0.0,2.0,2.0,1.0,0.5,0.0,3.0,3.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Low income,Baby Boomer and Older,ECommerce Dependent,ECommerce Dependent
207,3045,216,"$100,000 - $149,999","$200,000 or more",35 - 44,0,2.0,1,3,3,5,5,Less than 1 time per month,Almost never,Never,Almost never,Almost never,Less than 1 time per month,Almost never,Never,2,4,0,0,0,0,0,0,No Response,No Response,Never,Less than 1 time per month,No Response,Almost never,Almost never,Never,0,0,0,0,2,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,0.25,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2.0,2.0,1.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen Y & Z,ENonFood,ECommerce Independent
208,3046,217,"$100,000 - $149,999","$100,000 - $149,999",55 - 59,0,3.0,4,4,4,4,5,Never,Never,Never,Never,Almost never,Almost never,Less than 1 time per month,Almost never,2,6,0,2,0,0,1,0,No Response,No Response,Less than 1 time per week,No Response,Less than 1 time per month,Less than 1 time per month,No Response,Almost never,1,0,1,0,0,1,1,0,No Response,Never,No Response,Less than 1 time per month,Almost never,No Response,No Response,Less than 1 time per month,0.0,1.0,1.0,2.0,0.5,0.0,3.0,0.0,3.0,0.0,0.0,0.5,1.0,1.5,0.6666666666666666,0.0,1.0,0.25,1.25,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.25,1.0,1.25,0.8,0.25,0.5,1.0,1.5,0.6666666666666666,0.0,0.0,0.25,0.25,1.0,High income,Baby Boomer and Older,ENonFood & EPrepFood,ECommerce Independent
209,3047,218,"$75,000 - $99,999","$150,000 - $199,999",35 - 44,0,2.0,5,5,3,1,1,About 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Almost never,Never,2,0,0,0,0,0,0,0,No Response,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,Never,1,0,0,0,1,0,0,0,No Response,Almost never,Less than 1 time per week,Less than 1 time per month,No Response,Less than 1 time per month,Almost never,Never,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,1.0,1.25,0.8,0.25,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,High income,Gen Y & Z,ENonFood & EPrepFood,ENonFood & EPrepFood
210,3048,219,"$200,000 or more","$200,000 or more",35 - 44,2,4.0,5,5,5,5,2,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Less than 1 time per month,Less than 1 time per month,3,6,0,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per week,About 1 time per week,Less than 1 time per month,Less than 1 time per month,No Response,2,1,1,1,1,0,0,2,No Response,No Response,No Response,No Response,No Response,Almost never,Less than 1 time per month,No Response,0.5,1.5,2.0,3.5,0.5714285714285714,0.5,3.0,1.0,4.0,0.25,0.5,0.0,1.0,1.0,1.0,0.25,0.5,1.0,1.5,0.6666666666666666,0.25,1.0,1.0,2.0,0.5,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.0,2.0,2.0,1.0,High income,Gen Y & Z,Partially ECommerce,Partially ECommerce
211,3049,220,"$50,000 - $74,999","$50,000 - $74,999",35 - 44,0,2.0,5,5,5,4,3,Less than 1 time per month,Never,Never,Never,Less than 1 time per month,Never,Less than 1 time per month,Never,2,2,0,0,0,0,0,0,No Response,No Response,About 1 time per week,Less than 1 time per week,Less than 1 time per month,Almost never,Less than 1 time per month,Never,1,0,0,0,0,0,0,0,No Response,Never,Almost never,Never,Less than 1 time per month,Never,Never,Never,0.25,1.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,Medium income,Gen Y & Z,ENonFood & EPrepFood,ECommerce Independent
212,3050,221,"$25,000 - $49,999","$50,000 - $74,999",35 - 44,0,3.0,3,4,4,3,5,About 1 time per week,Less than 1 time per week,About 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,Almost never,Less than 1 time per month,2,2,0,0,0,0,0,0,No Response,No Response,Less than 1 time per week,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Almost never,Almost never,1,1,1,0,0,0,0,0,No Response,No Response,No Response,Less than 1 time per week,Less than 1 time per month,Less than 1 time per week,Almost never,Less than 1 time per week,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.5,0.6666666666666666,0.25,0.5,0.5,1.0,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,,0.25,0.0,0.5,0.5,1.0,Medium income,Gen Y & Z,Partially ECommerce,Partially ECommerce
213,3051,222,"$50,000 - $74,999","$100,000 - $149,999",25 - 34,1,4.0,4,2,4,4,4,About 1 time per week,About 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,About 1 time per week,About 1 time per week,0,2,0,2,0,0,0,2,Almost never,No Response,Almost never,No Response,Never,Almost never,Almost never,No Response,0,0,0,0,0,0,0,0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,No Response,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,High income,Gen Y & Z,ECommerce Independent,ECommerce Dependent
214,3052,223,"$100,000 - $149,999","$100,000 - $149,999",45 - 54,3,5.0,5,5,4,5,5,Less than 1 time per month,Never,Never,Less than 1 time per month,Less than 1 time per week,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,2,4,0,0,2,0,0,0,No Response,No Response,Never,Less than 1 time per month,No Response,Less than 1 time per month,Less than 1 time per month,Less than 1 time per week,4,0,0,0,1,0,0,0,No Response,Never,Never,Less than 1 time per month,No Response,Less than 1 time per month,Less than 1 time per month,Almost never,0.25,1.0,4.0,5.0,0.8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.25,0.25,0.5,0.5,0.5,1.0,1.0,2.0,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.5,0.0,High income,Gen X,ENonFood & EPrepFood,ENonFood
215,3053,224,"$100,000 - $149,999","$100,000 - $149,999",65 - 74,0,2.0,1,1,1,4,4,Never,Never,Never,Never,Never,Never,Less than 1 time per week,Never,4,2,0,2,0,0,2,0,No Response,No Response,Never,No Response,Less than 1 time per month,Almost never,No Response,Never,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Less than 1 time per month,Less than 1 time per month,Less than 1 time per month,Never,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.25,1.0,0.5,1.0,0.25,1.25,0.2,0.0,0.0,0.0,0.0,,High income,Baby Boomer and Older,ENonFood,ECommerce Independent
216,3054,225,Prefer not to answer,Prefer not to answer,75 - 84,0,2.0,5,5,4,4,2,Almost never,Almost never,Almost never,Less than 1 time per month,Less than 1 time per week,Less than 1 time per week,Less than 1 time per week,Never,0,3,0,2,0,0,1,0,Less than 1 time per month,No Response,Almost never,No Response,Less than 1 time per month,Less than 1 time per month,No Response,Never,1,0,0,0,0,0,1,0,No Response,Never,Never,Never,Never,Never,No Response,Never,0.0,0.25,1.0,1.25,0.8,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.25,1.0,0.0,1.0,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.5,1.0,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,,Unknown,Baby Boomer and Older,ENonFood & EPrepFood,ENonFood
